sasdate,INDPRO,S&P 500,PAYEMS,CPIAUCSL,BUSINVx
1963-04-01,0.003984867081224173,0.0024767473055318547,0.0021585289077455687,0.0001231886125263748,0.004160198350743983
1963-05-01,0.005741117824757565,0.013727949075661433,0.0029567654461131495,0.0006297211132860287,0.004351007256555497
1963-06-01,0.00305164657018692,0.008681450985458998,0.0017021626132349694,-0.0005716800668460618,0.004699236473813889
1963-07-01,0.0031876227946076624,0.0036237563514673124,0.001837832945005024,-0.0006630220148462791,0.004918645462752236
1963-08-01,0.0026662898335445867,0.00028443538958585564,0.0017794538573821053,0.0002091132944466225,0.004585127457382776
1963-09-01,0.00345719062906578,0.010182335289394802,0.0020140661000720493,0.00021534668162717841,0.005108773757468034
1963-10-01,0.004473050024377405,0.009491069683249743,0.0023809733128914616,0.0009001931916717634,0.005747511555752673
1963-11-01,0.0054320944636767,0.0033363294451946215,0.0028062386138809695,-0.0005376442940279355,0.007005679597187225
1963-12-01,0.0017932265079288355,0.0030243850122654643,0.001224842177559644,6.397731117185886e-08,0.003970025598149053
1964-01-01,0.003282149476942788,0.008734620902587439,0.0019711696762224236,-0.0006546549356398153,0.0031550535857151154
1964-02-01,0.004748180934012974,0.01038540047195022,0.0024583452331809804,0.0004205448594702304,0.005751780299600757
1964-03-01,0.005222886335260245,0.005786495154802422,0.002779098224660409,0.000904533355548309,0.005297560099096552
1964-04-01,0.0026370382793556393,0.008309534841008282,0.0017397186427434326,-0.0005652742498291075,0.0044321207292966815
1964-05-01,0.006132445823683651,0.005984677499455109,0.0028358017186495754,0.00024020064361182742,0.006358960462683305
1964-06-01,0.004652047742142179,0.005429966276131356,0.0024824329100739616,-0.00015845543172039338,0.0050884284736147775
1964-07-01,0.00274445527425424,0.002487414899469574,0.001743927695768587,1.1839107564438354e-05,0.004632013284822663
1964-08-01,0.005744595951123746,0.011401883483690187,0.0029148902896484244,0.0002377375587347772,0.004878600660380974
1964-09-01,0.004209422472129179,-0.00027154238382553824,0.0023388687842904087,-0.00016347298632083952,0.004837791703047857
1964-10-01,0.004525560847444706,0.007240396972156226,0.00254918934612432,3.26397652143265e-05,0.008123117873663849
1964-11-01,-0.0024643793228858947,0.010273770181627413,-0.00031393808393909,-0.00014072145252445086,0.0006425191341217391
1964-12-01,0.010840343911712395,0.0021807172126607458,0.00485797831428572,-0.0003758742988571849,0.008854797097649872
1965-01-01,0.007448679981695343,-0.002353258646167097,0.0035287353377751454,0.0005421166597623312,0.007543461663027233
1965-02-01,0.005544655985386815,0.008863320400619669,0.002772352406035675,0.00013798082551935045,0.007594216705056113
1965-03-01,0.0037235109429804786,0.005275248318899509,0.0021612675920049647,0.0003072532516719348,0.005166531137554354
1965-04-01,0.006669195631593129,0.002461056008582072,0.0032164865177429277,-0.00022956297505423066,0.009267667506428622
1965-05-01,0.004377348737772379,0.006347358076214076,0.00245791051430082,-0.00034816289367861923,0.005732735525620385
1965-06-01,0.005400376599958187,0.006334225241210809,0.0027994677786697102,-0.00024011217046488332,0.006423371296187627
1965-07-01,0.00399106789120943,-0.008344589342348368,0.0022322105557991594,-0.00025405551360422235,0.006458154253906884
1965-08-01,0.006575998171879821,0.001872681329848169,0.0032702981815301456,0.0015612608902411246,0.008181418476640707
1965-09-01,0.003222946182088526,0.008176796064697914,0.0020193267611506973,1.7109564029964717e-05,0.006635509824267324
1965-10-01,0.005274637201280465,0.010706786027833213,0.0028177107584914235,-0.0008991053286899399,0.005230863744239499
1965-11-01,0.006359007684735086,0.007720124466500353,0.0031409113409121194,0.00042896824493145045,0.005943900320828729
1965-12-01,0.005469353023004595,0.004695664499933169,0.0028888223737004066,-0.0006119577770663928,0.006644790294705703
1966-01-01,0.007298762037693071,0.000838857020334453,0.0035578226846532226,6.577749052987856e-05,0.007465614841837253
1966-02-01,0.005516162309218172,0.006882168938752658,0.0028002106625217094,0.0006968925082453958,0.006901189036426631
1966-03-01,0.00521122619427429,0.001200766948111961,0.0027593161691344178,-0.0015382778320169837,0.009038046886426116
1966-04-01,0.007508307149192801,-0.00827925537127117,0.003679878522783883,0.0009981481326749358,0.008814345902159786
1966-05-01,0.003987457632043151,0.010628030768366048,0.0023126595908427314,2.9432116053469317e-05,0.006844891348463172
1966-06-01,0.0035928965515182425,-0.009448729478579491,0.0021171749839746365,0.00029801132045452494,0.008520284644884031
1966-07-01,0.005798524678162326,0.000537932876558395,0.003099036135856834,0.0004152375118077453,0.009835651911518806
1966-08-01,0.003261196795169664,0.0031003856158905727,0.0019556544993253188,-0.0003491544783625568,0.007467490394160497
1966-09-01,0.0025848541939328742,-0.011083931841747793,0.0017487540307240413,-0.0011734635591917621,0.007481476872316818
1966-10-01,0.002808734014552369,-0.0046944254583754065,0.0017068041465410203,0.0009273711157130579,0.006515708111760019
1966-11-01,0.002623162498419111,0.001905054147556613,0.0017140715895443226,1.1820440433275637e-05,0.007740656852910647
1966-12-01,7.71061948882329e-05,0.016844099450425816,0.0008210698220417607,0.0006170880507458288,0.006286088880758817
1967-01-01,0.0004935239065408381,0.005964246702486603,0.0009130309057052246,-0.00010488374872368203,0.005619954729062161
1967-02-01,0.0016686008056743214,0.013532161259959843,0.0013636639164812967,0.0005400167909344115,0.007046284455788975
1967-03-01,-0.0020349638398259808,0.014151805600598049,-6.018989282443178e-05,-0.001123133852235263,0.0026813119441871282
1967-04-01,2.740025940479898e-05,0.010713873694052179,0.0007410732593781737,0.0008831935260643259,0.004275777527372003
1967-05-01,0.0017398445692399934,0.008579037426601722,0.0011413908108271098,-0.0009007928951933997,0.003961847000272644
1967-06-01,0.0003865081060921978,0.00917839140672278,0.000945783994697526,0.0008855262148418732,0.0029617704448402287
1967-07-01,0.002541637232766546,0.0009455088997437681,0.0016785149051392393,-0.0017794584503071792,0.0034411160393194003
1967-08-01,0.002130604028499441,0.008295168145164311,0.0015454797762611049,0.0009043816508761198,0.004190549301170952
1967-09-01,0.006801766003378165,0.006050466896002985,0.003241323001698643,5.787788303565709e-05,0.007775719132410171
1967-10-01,0.0018372032414099891,0.007648557427092784,0.0013379615724716436,4.664852589658697e-06,0.004164254380609674
1967-11-01,0.003019592088226328,0.0034777565733486414,0.0017379078609384762,1.604596242454705e-05,0.002660095001988066
1967-12-01,0.008895119376655526,-0.006465372694405901,0.004251317704713236,-0.0007937062894051736,0.00899638632991515
1968-01-01,0.00638559400025809,0.009128856239731944,0.0031066015115831813,0.0009351810217251853,0.007244580418455312
1968-02-01,-0.001138379901367227,0.005004320351856059,0.00010563712736319335,-3.0696122335079016e-05,0.003927166144181686
1968-03-01,0.005614130675343004,-0.00853347410771405,0.003032497504308982,4.7803807967425207e-05,0.006348263170899834
1968-04-01,0.00427025997244059,-0.001226034275211491,0.002272984028120547,3.204066015172923e-05,0.00520787863955929
1968-05-01,0.004097303587044881,0.02050700332158821,0.002356008348406949,3.0423285455908155e-05,0.006979094111822402
1968-06-01,0.005297412575885925,0.00833699629514914,0.002609174389961455,4.202173000808874e-05,0.0076261073291491645
1968-07-01,0.003077803756897108,0.01018934363666185,0.0019397135571537706,-0.0008394875155064729,0.005186431476513751
1968-08-01,0.002454506880995473,0.003535033776045459,0.0017211570089751946,1.915211217639572e-05,0.004264515187731383
1968-09-01,0.0037924556620727063,-0.0018840244825206083,0.002183472159064215,0.0008811741111586569,0.006829583717703692
1968-10-01,0.004333923043205421,0.010939511125591071,0.0023451238845752878,3.250233828945379e-05,0.005387382979601372
1968-11-01,0.004849337751240692,0.008845456328054477,0.002618424243590826,-0.0008036166740979068,0.007178146604517501
1968-12-01,0.006219460847604974,0.006135820269660083,0.0030685548872924507,0.0008974002891282677,0.0058722765757006495
1969-01-01,0.0035876586472185653,0.006053549042369474,0.0021436951908802575,-0.0008117540140058661,0.004905010591707001
1969-02-01,0.004820700112864418,-0.007416736208732035,0.002537609336290493,0.0008754880038820768,0.006062505372034623
1969-03-01,0.005164883950917515,0.0016703804121323777,0.0027158922384845187,4.1535797094355894e-05,0.0074980301582860615
1969-04-01,0.00456772359311048,-0.002147920850172739,0.002435440119490542,-0.0016161294278299156,0.007090610781269696
1969-05-01,0.0020525255468888605,0.008994642976133317,0.0015421779229264807,0.0008427841914667901,0.005563053369590173
1969-06-01,0.002512495707597244,0.011709849232404541,0.0017826123894212466,0.0008345031177786818,0.006550838049673279
1969-07-01,0.004967389905933277,-0.009967465482936323,0.002643561384539953,-0.0007744597947922819,0.0060495515167740994
1969-08-01,0.0034040008498644274,-0.007390388522819214,0.0019292628069457612,2.7574274293884817e-05,0.0063310365674878865
1969-09-01,0.003456052495885001,0.002241724470653467,0.0021065401435716,0.0008327721211377337,0.006036432976097165
1969-10-01,0.000738820950886325,0.005659185049211199,0.0008227384544774816,-0.0008108672424544585,0.0053184626013710965
1969-11-01,0.0024701803382434157,0.0065952846114370745,0.0016946970423931966,1.761995001619454e-05,0.005701581909102736
1969-12-01,-0.0011981789427872554,0.007344411516370257,0.00020198076310969787,-2.3219524715941035e-05,0.0028992082307694985
1970-01-01,0.001649828865132178,-0.008783302760801413,0.001368954930421916,8.534343915488276e-06,0.005299237442211358
1970-02-01,-0.0045405878324857474,0.0049102472576791735,-0.00102021327523612,-6.044045041483867e-05,0.00024205601360380042
1970-03-01,0.0001314324570111569,-0.0034877191572922433,0.0007517220639163537,-1.010883230046696e-05,0.004180873694257905
1970-04-01,-0.0008550814899106478,0.009626657768299468,0.00039125188263077794,-2.167705305729286e-05,0.003065425296560575
1970-05-01,-0.0016997022329397348,-0.0015653352443482354,-9.682297059653683e-05,-3.139957449324467e-05,0.004371317256769738
1970-06-01,-0.0006543457280748927,-0.024085018480351588,0.00020571797592193637,0.0007490265632205909,0.0011969554095479717
1970-07-01,-0.0005371612719273604,0.00386994403267245,0.0003593284507563127,-0.0007901561236015966,0.004158255693613039
1970-08-01,0.0017912576906118068,0.004775324498423588,0.001286538875115633,0.0007709106606473457,0.005544623590009211
1970-09-01,-0.0015907760311832382,0.012781750631401172,-7.149818782909616e-05,-3.64584488063253e-05,0.0035890961141657094
1970-10-01,-0.00164695578433622,0.019867177674669178,3.805747164833213e-05,-0.0007945014891463366,0.002504953585873609
1970-11-01,-0.0063289131911879615,0.013022724910354319,-0.0019471405409214877,-8.178767756592441e-05,-0.0002388686060213678
1970-12-01,-0.0029396478131866882,0.006179284070938384,-0.0005491144570378254,-4.556664736047563e-05,0.002365833092850621
1971-01-01,0.008658232904885784,0.017421226830632512,0.00399896698826717,8.373311656413277e-05,0.005611784079345376
1971-02-01,0.003521913911905647,0.012677143106981243,0.0019395955599863773,0.000770494933367001,0.005043009799457321
1971-03-01,0.0008556174698306472,0.013919890873209788,0.0009073065061919883,0.0007358944825419175,0.004245908832465556
1971-04-01,0.0011904400456646523,0.01071431662377124,0.0011073560190574003,-0.0007492912737323283,0.005387583523034224
1971-05-01,0.005009478232628,0.011028222099058528,0.002599822344670758,3.943291096369946e-05,0.006280945955163555
1971-06-01,0.005143379083837598,-0.0004519333253876188,0.0026801058678943097,-0.0006968402060804491,0.006326628112757202
1971-07-01,0.0036252788750674014,-0.0009722384130523388,0.0019619224266628696,2.8917818283491206e-05,0.004295923622652477
1971-08-01,0.0030355822249716084,0.0019860842989733772,0.001834897361211821,0.000754476784522694,0.004635271324777768
1971-09-01,0.0016195455373660614,2.1648805333756584e-05,0.0013154042991299756,2.355037639131357e-06,0.004818259978903952
1971-10-01,0.006594743222143018,0.007609434234857068,0.003161716644232847,5.531678116061017e-05,0.006362022890304332
1971-11-01,0.004305060125048547,-0.0019209265581151952,0.0022089951935578586,3.055188141932636e-05,0.004483370257460281
1971-12-01,0.004433618620021888,-0.008294966568826712,0.002409936923219662,3.291104539823357e-05,0.003414586648367568
1972-01-01,0.006250702818819374,0.01850052559677867,0.003083203178989767,5.245145972490813e-05,0.00692258835892505
1972-02-01,0.00947526056471737,0.01091729845285319,0.00426204759554112,8.731907247670958e-05,0.0051204213522710726
1972-03-01,0.006020919185989127,0.006908409464825603,0.0029654515125870614,-0.0006683304660449289,0.005471624643724077
1972-04-01,0.006938646252363711,0.007724671363333329,0.0034068593158536756,0.0014984550345305877,0.006395293881113293
1972-05-01,0.0065712456765186725,0.00470449517799612,0.00318640764530768,-0.000661735777869215,0.007426012944897038
1972-06-01,0.0045304918430268265,0.0006292521385708901,0.002548996568290118,3.508384143085616e-05,0.0072986515141255275
1972-07-01,0.005040700362865859,0.0035454498389073386,0.0027117911269926988,4.050225506923157e-05,0.0050998921743795455
1972-08-01,0.002344814031383162,0.00227601072791544,0.0014775169098765683,9.554884865784005e-06,0.004015538117436372
1972-09-01,0.008809935359343494,0.009677642306613653,0.0041560114794659195,8.204938129402436e-05,0.00981471701055874
1972-10-01,0.006401927636503145,-0.0012014894583917831,0.0030731318831379644,-0.0006512525695381359,0.007829639041626715
1972-11-01,0.008528748477403933,0.0018221368624488422,0.004040872687280419,0.000787079217007708,0.007877567448260691
1972-12-01,0.007924192362429746,0.013477443707108589,0.0037391731599498153,-0.0006293618170091468,0.00816052366947604
1973-01-01,0.0081972394667361,0.00650438743670899,0.0038452817696912733,0.000778446525876075,0.007710884896531553
1973-02-01,0.007444749645467987,0.003667277522900428,0.0036255172999719114,-0.0006289350205187179,0.010759194092524002
1973-03-01,0.009232860896296257,-0.0076467839463680645,0.004281693278837452,-0.0005999087650018569,0.010471168758507909
1973-04-01,0.005351389301464329,-0.0011272984260979394,0.002829434336272138,-0.0006277492450960476,0.00874139871465504
1973-05-01,0.0029360606584831785,-0.0007568207314370887,0.0018524053278756235,0.0007190812186758021,0.0076442986493377605
1973-06-01,0.004976522799855583,-0.0039382879842048656,0.0025791547833553833,0.0007267332816022113,0.009525743176524312
1973-07-01,0.004720576655249458,-0.002463539439772887,0.0025603628099168637,-0.0006312537688682248,0.00894850158913276
1973-08-01,0.004464042327093078,0.005447030891627976,0.0022971061781865373,0.002054544691086132,0.007946082720424661
1973-09-01,0.002837159428952339,-0.0007682343441487025,0.0018704637168498184,-0.005314409521472435,0.0066111884562446
1973-10-01,0.003912900476904248,0.00759989533095946,0.0021043336768590956,0.004034929302295818,0.007157994559633136
1973-11-01,0.00455833535601282,0.012567853681993951,0.00250026822499375,-0.0012681327109605146,0.007319910525338112
1973-12-01,0.0043644591882191774,-0.014592703467978776,0.002438465435249186,0.000699500196916144,0.009934140184877765
1974-01-01,-7.462562480036513e-05,-0.012571222190476539,0.0006704552344936343,-0.0006498440619244623,0.009987750280610025
1974-02-01,-6.708585436006938e-05,0.00848129926690743,0.0006818497084163531,-0.0006323040614808116,0.008647990667590078
1974-03-01,0.0005031202700051713,-0.0018859070045685413,0.0009223621191724301,2.0541820167414753e-05,0.007789751960916671
1974-04-01,0.0025961122163704322,0.014067492352360893,0.0016244962777281816,4.37085471551034e-05,0.010510129991211637
1974-05-01,0.0013749161171032627,-0.008173350706206747,0.0012093839662941062,0.00126187441987017,0.0075084192194899
1974-06-01,0.004021548470664112,-0.004008919267733164,0.002187358248738811,-0.001187948758660181,0.011476170043707158
1974-07-01,0.00013275120609289792,0.005400182615067422,0.0007046199779278312,0.0006189180540335452,0.01006456114367555
1974-08-01,0.0007418611345479838,-0.02514625374530404,0.0008955773965141297,0.0006099342399589549,0.010452430109814512
1974-09-01,-0.0010501578050596024,-0.0046757631167352876,0.0002826744788262843,-0.0018098980102870263,0.007568136005678278
1974-10-01,-0.002484868874021026,-0.02024121532717313,-0.0003550438714956408,-0.0005941921751812301,0.009441660362528066
1974-11-01,-0.003452560328018844,0.01133618906301384,-0.0006767785567374364,0.0017390037754374844,0.008509186297658462
1974-12-01,-0.010855105580250542,0.01765127685252528,-0.0035023369483811184,-0.0006986081395420636,0.004487347864489104
1975-01-01,-0.014473397928348798,-0.004856071409437152,-0.005021862372912861,0.00041835579475529605,0.0031887835069369817
1975-02-01,-0.00931337990503032,0.028277099318640732,-0.0030767350255693454,-0.00010880347674852818,0.0002574383823047248
1975-03-01,-0.009974313381716934,0.033358018729660086,-0.0032602128679260992,0.00044980305214197767,-0.003432904118220943
1975-04-01,-0.0060648775519430535,0.018664922817451204,-0.0017998367860182361,0.00048290282097578904,-0.0024440770301417357
1975-05-01,-0.00014135850007222913,0.007934194796076937,0.0004100891540168859,-1.8030849009984344e-05,0.0016493850582639587
1975-06-01,0.0004327915387977259,0.019797274903153764,0.0009038956448170209,0.0005488973569211726,-5.3931941043028233e-05
1975-07-01,0.0013573416948853886,0.010686817718057547,0.0010025502145932547,-0.0016750208367068437,0.0013260068368742559
1975-08-01,0.0061154024887417925,0.002692449371098156,0.0030261871856111246,-0.00048444450036463986,0.00486002615701296
1975-09-01,0.005673919687503143,-0.015725470458235698,0.002940614252271524,0.0017092754385534682,0.00556388596244694
1975-10-01,0.00476181144794127,0.00015982755150014349,0.002366290546348857,-0.0010532925306159075,0.0056236127394148645
1975-11-01,0.00308546050123358,0.01466353309173427,0.0019529080627474426,0.0005717225722383057,0.005172645865816933
1975-12-01,0.001748783449050606,0.008423814536065407,0.001357649550119034,-0.0005285407110193677,0.0019923049266049996
1976-01-01,0.0059951011769765715,-0.0011502107145254178,0.0029980641924224165,0.0005963942676750051,0.004273103932862468
1976-02-01,0.006804610300999426,0.023436590851126784,0.003408062823633172,0.0005972133964126147,0.007670255271686629
1976-03-01,0.006012167268849081,0.011656681653166436,0.003022442410234909,0.000583001607017379,0.00713419613107373
1976-04-01,0.003442426666193936,0.004798687307188993,0.0020530100734319503,2.095084870163077e-05,0.006179165287626025
1976-05-01,0.003671439392841728,0.005431430473503843,0.0021217391546673164,2.284551751012145e-05,0.006949984661560371
1976-06-01,0.003227503857592183,0.00205606537561878,0.0018173553803011646,-0.001037355237592414,0.006665024911564013
1976-07-01,0.001410751526244127,0.005947256401171594,0.0011769120602644013,4.695983328989042e-06,0.008090137234075992
1976-08-01,0.003317452249651607,0.00932402581226393,0.0019343130210111273,2.5877461204793028e-05,0.006793687652660574
1976-09-01,0.0030762683614327436,0.0017214187030232344,0.0018238202859898927,2.2662315817860644e-05,0.005337875262323119
1976-10-01,0.0035242592370306517,0.008661943362033329,0.0020482364918407024,2.89010609157446e-05,0.008461885115585393
1976-11-01,0.0011354561837111016,-0.0037506357070356934,0.0010511086791031906,1.35268610785332e-06,0.004917950878681422
1976-12-01,0.00653698229544937,0.0006564621192473655,0.0031831931395748213,0.0005718311546951583,0.007237261346821492
1977-01-01,0.0053319872917382705,0.01103336096607407,0.0026886321812752954,-0.00046539783647776725,0.0062317906973449345
1977-02-01,0.0025756270766081786,0.0018247249762006687,0.0017976966321531398,1.98647365117633e-05,0.006876231338722632
1977-03-01,0.007420350952003477,-0.004682169027054071,0.003495577100661433,-0.0014354538846517901,0.008516510032392573
1977-04-01,0.007943072167463757,0.0006889946816577876,0.0037904560727252436,0.0015922670168683356,0.008707782737183829
1977-05-01,0.006396717247417367,-0.0014218613273049496,0.0031783169798604016,-0.0004350986111298045,0.008939710462962337
1977-06-01,0.006109880172747993,0.0017299812327822742,0.0030998786141181365,0.0010484345759838385,0.007389935719338148
1977-07-01,0.006024481410057039,0.0037677618149416997,0.00309254644405086,-0.00043902500134813976,0.006885408625691139
1977-08-01,0.0046778481515040065,0.00522972015181696,0.002597218724222178,4.2152677074751055e-05,0.005785994946139475
1977-09-01,0.004597361191637974,-0.002915517184001594,0.0025010939001136874,4.110437233157628e-05,0.0072446914681023955
1977-10-01,0.005298808939709522,-0.0010119744019181222,0.002874106129942341,0.0005327026978164586,0.008301584676708945
1977-11-01,0.005512986677074481,-0.003685419506408532,0.00286516555893487,-0.00043479865948631866,0.005775988338180672
1977-12-01,0.005216076126626951,0.004175838860029504,0.0028090298998248936,-0.00043145258135514943,0.007615994211602012
1978-01-01,0.006161764661463773,0.00116809169189254,0.0030944426306433893,0.0005410876783232759,0.007672737760931121
1978-02-01,-0.00023799237574494755,-0.004254991184110965,0.0007468834279645454,-0.0004863366185343267,0.007088181289549661
1978-03-01,0.006320669167390698,-0.0011048834569552322,0.0031892689370430554,0.0005363303055332057,0.007224976828826757
1978-04-01,0.009210301491853829,0.0007035827293527075,0.00426936286060167,-0.0003785621867398114,0.011020560916659084
1978-05-01,0.010343839868844093,0.010979544251599582,0.004807617849775945,-0.0003565734867117358,0.011753933334643082
1978-06-01,0.0053591337710313875,0.01469746333156636,0.0028177777000843243,-0.0004007867200490776,0.007926992871380389
1978-07-01,0.007121826040358589,0.002577492333876169,0.0035362963200627085,0.0005447525796133518,0.009089731152961637
1978-08-01,0.002768546578666922,0.0027130425498275413,0.001819868922502292,3.042137665174705e-05,0.006915726286469211
1978-09-01,0.005376662631770491,0.01886447581714366,0.0027877493166679297,0.0005099748670603855,0.008547721648981682
1978-10-01,0.004682112455735901,0.0030410708613530114,0.0024532732630405223,-0.0008492928909524764,0.008082433324769538
1978-11-01,0.006632211816184735,-0.00559886938250302,0.0032723931540306703,8.042790938550361e-05,0.009927912591722368
1978-12-01,0.007209699148072508,-0.012638657236324255,0.003548876529891777,0.0009656049291659786,0.009865650249027053
1979-01-01,0.0049961283880798815,0.006465604132549778,0.00263344058863419,4.798549867582476e-05,0.009201713708599464
1979-02-01,0.002107291840332969,0.013014501995210884,0.0015380591117260948,-0.0008519431574837554,0.0066604155603899665
1979-03-01,0.003253846827145069,0.00010471745999166839,0.0019480313496092311,-0.00038975390906676745,0.00741366998596275
1979-04-01,0.005589417926010642,0.007183593704218092,0.00295835958258759,7.550733639307731e-05,0.007366209148289807
1979-05-01,-0.002380270546030265,0.010904378229547028,-0.00024350983889649788,-1.539657567833474e-05,0.006605691102459199
1979-06-01,0.0071898297487851546,-0.003720805248741196,0.003494566525074939,-0.00032453368704555733,0.009409453331625945
1979-07-01,0.0027496211682685886,0.008622784337346322,0.0018350451392290528,4.962802920783022e-05,0.008266315661302644
1979-08-01,0.0017895436210485756,0.006682784612339849,0.001364664172617392,3.792834512958994e-05,0.010304540877145848
1979-09-01,-1.797979659719966e-05,0.01590691536347758,0.0006979303864991493,0.00041978522775264936,0.0051347649073739
1979-10-01,0.0038937280419444366,0.0060549682615349916,0.0021126567179196175,5.273658979856142e-05,0.005121144348196299
1979-11-01,0.004689559149336515,-0.006215745449007946,0.002427207847795181,-0.00033550696123769833,0.008877693123554164
